"","long","lat","order","hole","piece","regione","group"
"6262",10.04317359,46.47943551,6262,FALSE,"1","Lombardia","Lombardia.1"
"6263",10.04666975,46.51061818,6263,FALSE,"1","Lombardia","Lombardia.1"
"6264",10.05266316,46.51596024,6264,FALSE,"1","Lombardia","Lombardia.1"
"6265",10.05399503,46.52092959,6265,FALSE,"1","Lombardia","Lombardia.1"
"6266",10.05299613,46.53136522,6266,FALSE,"1","Lombardia","Lombardia.1"
"6267",10.04467194,46.53645881,6267,FALSE,"1","Lombardia","Lombardia.1"
"6268",10.049167,46.54391283,6268,FALSE,"1","Lombardia","Lombardia.1"
"6269",10.05965548,46.54565211,6269,FALSE,"1","Lombardia","Lombardia.1"
"6270",10.06781318,46.55149109,6270,FALSE,"1","Lombardia","Lombardia.1"
"6271",10.07064341,46.55770278,6271,FALSE,"1","Lombardia","Lombardia.1"
"6272",10.07830166,46.56093286,6272,FALSE,"1","Lombardia","Lombardia.1"
"6273",10.0851275,46.56664761,6273,FALSE,"1","Lombardia","Lombardia.1"
"6274",10.08063243,46.57521974,6274,FALSE,"1","Lombardia","Lombardia.1"
"6275",10.09445059,46.57695901,6275,FALSE,"1","Lombardia","Lombardia.1"
"6276",10.10110994,46.582798,6276,FALSE,"1","Lombardia","Lombardia.1"
"6277",10.10127642,46.58950663,6277,FALSE,"1","Lombardia","Lombardia.1"
"6278",10.09728081,46.5931094,6278,FALSE,"1","Lombardia","Lombardia.1"
"6279",10.09911213,46.60528431,6279,FALSE,"1","Lombardia","Lombardia.1"
"6280",10.10160939,46.61012943,6280,FALSE,"1","Lombardia","Lombardia.1"
"6281",10.1209215,46.60602972,6281,FALSE,"1","Lombardia","Lombardia.1"
"6282",10.13007811,46.60565702,6282,FALSE,"1","Lombardia","Lombardia.1"
"6283",10.151721,46.61435338,6283,FALSE,"1","Lombardia","Lombardia.1"
"6284",10.16454025,46.61596842,6284,FALSE,"1","Lombardia","Lombardia.1"
"6285",10.18318643,46.62404361,6285,FALSE,"1","Lombardia","Lombardia.1"
"6286",10.1906782,46.62603135,6286,FALSE,"1","Lombardia","Lombardia.1"
"6287",10.21148867,46.61783192,6287,FALSE,"1","Lombardia","Lombardia.1"
"6288",10.21748208,46.61895003,6288,FALSE,"1","Lombardia","Lombardia.1"
"6289",10.22297605,46.62826756,6289,FALSE,"1","Lombardia","Lombardia.1"
"6290",10.23895849,46.63522465,6290,FALSE,"1","Lombardia","Lombardia.1"
"6291",10.24328706,46.62379515,6291,FALSE,"1","Lombardia","Lombardia.1"
"6292",10.25793763,46.61099907,6292,FALSE,"1","Lombardia","Lombardia.1"
"6293",10.25743818,46.60925979,6293,FALSE,"1","Lombardia","Lombardia.1"
"6294",10.24212168,46.59248824,6294,FALSE,"1","Lombardia","Lombardia.1"
"6295",10.243953,46.57844982,6295,FALSE,"1","Lombardia","Lombardia.1"
"6296",10.25460796,46.57186543,6296,FALSE,"1","Lombardia","Lombardia.1"
"6297",10.26326512,46.57720748,6297,FALSE,"1","Lombardia","Lombardia.1"
"6298",10.26925853,46.57782865,6298,FALSE,"1","Lombardia","Lombardia.1"
"6299",10.28340965,46.57124426,6299,FALSE,"1","Lombardia","Lombardia.1"
"6300",10.29589593,46.55844818,6300,FALSE,"1","Lombardia","Lombardia.1"
"6301",10.29572945,46.55049722,6301,FALSE,"1","Lombardia","Lombardia.1"
"6302",10.31537453,46.54850948,6302,FALSE,"1","Lombardia","Lombardia.1"
"6303",10.32569652,46.55173956,6303,FALSE,"1","Lombardia","Lombardia.1"
"6304",10.33701742,46.5434159,6304,FALSE,"1","Lombardia","Lombardia.1"
"6305",10.34217842,46.5437886,6305,FALSE,"1","Lombardia","Lombardia.1"
"6306",10.34983667,46.54962759,6306,FALSE,"1","Lombardia","Lombardia.1"
"6307",10.35233392,46.55559081,6307,FALSE,"1","Lombardia","Lombardia.1"
"6308",10.36332185,46.55559081,6308,FALSE,"1","Lombardia","Lombardia.1"
"6309",10.39745102,46.54391283,6309,FALSE,"1","Lombardia","Lombardia.1"
"6310",10.4140994,46.55086992,6310,FALSE,"1","Lombardia","Lombardia.1"
"6311",10.41942688,46.55111839,6311,FALSE,"1","Lombardia","Lombardia.1"
"6312",10.43341151,46.54117969,6312,FALSE,"1","Lombardia","Lombardia.1"
"6313",10.43657471,46.53732844,6313,FALSE,"1","Lombardia","Lombardia.1"
"6314",10.45322308,46.53049559,6314,FALSE,"1","Lombardia","Lombardia.1"
"6315",10.45805111,46.51061818,6315,FALSE,"1","Lombardia","Lombardia.1"
"6316",10.47286816,46.50055525,6316,FALSE,"1","Lombardia","Lombardia.1"
"6317",10.47603136,46.4955859,6317,FALSE,"1","Lombardia","Lombardia.1"
"6318",10.48452203,46.49359816,6318,FALSE,"1","Lombardia","Lombardia.1"
"6319",10.49334567,46.49819481,6319,FALSE,"1","Lombardia","Lombardia.1"
"6320",10.49967205,46.49682824,6320,FALSE,"1","Lombardia","Lombardia.1"
"6321",10.55194795,46.49148618,6321,FALSE,"1","Lombardia","Lombardia.1"
"6322",10.56077159,46.48229288,6322,FALSE,"1","Lombardia","Lombardia.1"
"6323",10.577087,46.47334805,6323,FALSE,"1","Lombardia","Lombardia.1"
"6324",10.60039472,46.4687514,6324,FALSE,"1","Lombardia","Lombardia.1"
"6325",10.62187113,46.44788013,6325,FALSE,"1","Lombardia","Lombardia.1"
"6326",10.61687661,46.44390465,6326,FALSE,"1","Lombardia","Lombardia.1"
"6327",10.61970684,46.43458712,6327,FALSE,"1","Lombardia","Lombardia.1"
"6328",10.61654365,46.42775426,6328,FALSE,"1","Lombardia","Lombardia.1"
"6329",10.6190409,46.41806403,6329,FALSE,"1","Lombardia","Lombardia.1"
"6330",10.62436838,46.40924343,6330,FALSE,"1","Lombardia","Lombardia.1"
"6331",10.6303618,46.40253481,6331,FALSE,"1","Lombardia","Lombardia.1"
"6332",10.61354694,46.38787522,6332,FALSE,"1","Lombardia","Lombardia.1"
"6333",10.60738704,46.37930309,6333,FALSE,"1","Lombardia","Lombardia.1"
"6334",10.59806395,46.37743958,6334,FALSE,"1","Lombardia","Lombardia.1"
"6335",10.57858535,46.37681842,6335,FALSE,"1","Lombardia","Lombardia.1"
"6336",10.566765,46.37781229,6336,FALSE,"1","Lombardia","Lombardia.1"
"6337",10.54662047,46.36638278,6337,FALSE,"1","Lombardia","Lombardia.1"
"6338",10.54245838,46.36054379,6338,FALSE,"1","Lombardia","Lombardia.1"
"6339",10.54329079,46.35656831,6339,FALSE,"1","Lombardia","Lombardia.1"
"6340",10.53779683,46.35420787,6340,FALSE,"1","Lombardia","Lombardia.1"
"6341",10.52913967,46.35681678,6341,FALSE,"1","Lombardia","Lombardia.1"
"6342",10.51915065,46.35520174,6342,FALSE,"1","Lombardia","Lombardia.1"
"6343",10.51565449,46.3432753,6343,FALSE,"1","Lombardia","Lombardia.1"
"6344",10.51998307,46.3432753,6344,FALSE,"1","Lombardia","Lombardia.1"
"6345",10.53696441,46.33818171,6345,FALSE,"1","Lombardia","Lombardia.1"
"6346",10.56559962,46.32625527,6346,FALSE,"1","Lombardia","Lombardia.1"
"6347",10.56360181,46.32103745,6347,FALSE,"1","Lombardia","Lombardia.1"
"6348",10.56493368,46.31296226,6348,FALSE,"1","Lombardia","Lombardia.1"
"6349",10.57891832,46.30190545,6349,FALSE,"1","Lombardia","Lombardia.1"
"6350",10.57958425,46.29879961,6350,FALSE,"1","Lombardia","Lombardia.1"
"6351",10.56393478,46.28886091,6351,FALSE,"1","Lombardia","Lombardia.1"
"6352",10.55977269,46.28302192,6352,FALSE,"1","Lombardia","Lombardia.1"
"6353",10.57059413,46.27606483,6353,FALSE,"1","Lombardia","Lombardia.1"
"6354",10.57575513,46.27569213,6354,FALSE,"1","Lombardia","Lombardia.1"
"6355",10.57841887,46.2663746,6355,FALSE,"1","Lombardia","Lombardia.1"
"6356",10.58557767,46.24786377,6356,FALSE,"1","Lombardia","Lombardia.1"
"6357",10.58557767,46.24525486,6357,FALSE,"1","Lombardia","Lombardia.1"
"6358",10.5780859,46.2380493,6358,FALSE,"1","Lombardia","Lombardia.1"
"6359",10.57076061,46.23593732,6359,FALSE,"1","Lombardia","Lombardia.1"
"6360",10.56759742,46.23233454,6360,FALSE,"1","Lombardia","Lombardia.1"
"6361",10.57042765,46.22326548,6361,FALSE,"1","Lombardia","Lombardia.1"
"6362",10.55810785,46.21171174,6362,FALSE,"1","Lombardia","Lombardia.1"
"6363",10.55078256,46.20686662,6363,FALSE,"1","Lombardia","Lombardia.1"
"6364",10.54145947,46.18860426,6364,FALSE,"1","Lombardia","Lombardia.1"
"6365",10.55444521,46.1802806,6365,FALSE,"1","Lombardia","Lombardia.1"
"6366",10.56526665,46.16711182,6366,FALSE,"1","Lombardia","Lombardia.1"
"6367",10.56127104,46.16450291,6367,FALSE,"1","Lombardia","Lombardia.1"
"6368",10.55527762,46.15530961,6368,FALSE,"1","Lombardia","Lombardia.1"
"6369",10.55427872,46.14884945,6369,FALSE,"1","Lombardia","Lombardia.1"
"6370",10.54911773,46.14648901,6370,FALSE,"1","Lombardia","Lombardia.1"
"6371",10.54795234,46.13928345,6371,FALSE,"1","Lombardia","Lombardia.1"
"6372",10.55111553,46.12499657,6372,FALSE,"1","Lombardia","Lombardia.1"
"6373",10.54945069,46.11741831,6373,FALSE,"1","Lombardia","Lombardia.1"
"6374",10.54162596,46.10325566,6374,FALSE,"1","Lombardia","Lombardia.1"
"6375",10.52464461,46.08971418,6375,FALSE,"1","Lombardia","Lombardia.1"
"6376",10.51715284,46.08002395,6376,FALSE,"1","Lombardia","Lombardia.1"
"6377",10.50916162,46.07517883,6377,FALSE,"1","Lombardia","Lombardia.1"
"6378",10.49084841,46.06673093,6378,FALSE,"1","Lombardia","Lombardia.1"
"6379",10.47736323,46.05132595,6379,FALSE,"1","Lombardia","Lombardia.1"
"6380",10.48135884,46.04995937,6380,FALSE,"1","Lombardia","Lombardia.1"
"6381",10.48618687,46.02958504,6381,FALSE,"1","Lombardia","Lombardia.1"
"6382",10.48319016,46.02188254,6382,FALSE,"1","Lombardia","Lombardia.1"
"6383",10.47203575,46.02150984,6383,FALSE,"1","Lombardia","Lombardia.1"
"6384",10.4653764,46.01753436,6384,FALSE,"1","Lombardia","Lombardia.1"
"6385",10.45705221,46.00796836,6385,FALSE,"1","Lombardia","Lombardia.1"
"6386",10.45721869,45.99566922,6386,FALSE,"1","Lombardia","Lombardia.1"
"6387",10.45289011,45.98958176,6387,FALSE,"1","Lombardia","Lombardia.1"
"6388",10.45338957,45.97666145,6388,FALSE,"1","Lombardia","Lombardia.1"
"6389",10.46754068,45.9716921,6389,FALSE,"1","Lombardia","Lombardia.1"
"6390",10.47436652,45.97268597,6390,FALSE,"1","Lombardia","Lombardia.1"
"6391",10.48651983,45.97119517,6391,FALSE,"1","Lombardia","Lombardia.1"
"6392",10.48984951,45.96274727,6392,FALSE,"1","Lombardia","Lombardia.1"
"6393",10.48302367,45.95193893,6393,FALSE,"1","Lombardia","Lombardia.1"
"6394",10.48618687,45.94286987,6394,FALSE,"1","Lombardia","Lombardia.1"
"6395",10.49151435,45.94200023,6395,FALSE,"1","Lombardia","Lombardia.1"
"6396",10.49118138,45.93317963,6396,FALSE,"1","Lombardia","Lombardia.1"
"6397",10.49650886,45.92945262,6397,FALSE,"1","Lombardia","Lombardia.1"
"6398",10.50749679,45.9249802,6398,FALSE,"1","Lombardia","Lombardia.1"
"6399",10.50999404,45.91715348,6399,FALSE,"1","Lombardia","Lombardia.1"
"6400",10.5063314,45.90348776,6400,FALSE,"1","Lombardia","Lombardia.1"
"6401",10.49517699,45.89976075,6401,FALSE,"1","Lombardia","Lombardia.1"
"6402",10.49018248,45.88708891,6402,FALSE,"1","Lombardia","Lombardia.1"
"6403",10.49101489,45.88236802,6403,FALSE,"1","Lombardia","Lombardia.1"
"6404",10.50233579,45.87118698,6404,FALSE,"1","Lombardia","Lombardia.1"
"6405",10.50150337,45.85863937,6405,FALSE,"1","Lombardia","Lombardia.1"
"6406",10.50599843,45.84323439,6406,FALSE,"1","Lombardia","Lombardia.1"
"6407",10.50216931,45.83354415,6407,FALSE,"1","Lombardia","Lombardia.1"
"6408",10.50816272,45.82372968,6408,FALSE,"1","Lombardia","Lombardia.1"
"6409",10.51432262,45.82596589,6409,FALSE,"1","Lombardia","Lombardia.1"
"6410",10.52880671,45.82658706,6410,FALSE,"1","Lombardia","Lombardia.1"
"6411",10.54329079,45.81838763,6411,FALSE,"1","Lombardia","Lombardia.1"
"6412",10.54345728,45.81565449,6412,FALSE,"1","Lombardia","Lombardia.1"
"6413",10.53713089,45.8105609,6413,FALSE,"1","Lombardia","Lombardia.1"
"6414",10.52963913,45.80956703,6414,FALSE,"1","Lombardia","Lombardia.1"
"6415",10.52597648,45.80559155,6415,FALSE,"1","Lombardia","Lombardia.1"
"6416",10.53513309,45.80174031,6416,FALSE,"1","Lombardia","Lombardia.1"
"6417",10.530971,45.79590132,6417,FALSE,"1","Lombardia","Lombardia.1"
"6418",10.53280232,45.78807459,6418,FALSE,"1","Lombardia","Lombardia.1"
"6419",10.54545508,45.78459605,6419,FALSE,"1","Lombardia","Lombardia.1"
"6420",10.56343533,45.78409911,6420,FALSE,"1","Lombardia","Lombardia.1"
"6421",10.58058316,45.78894423,6421,FALSE,"1","Lombardia","Lombardia.1"
"6422",10.58224799,45.79416205,6422,FALSE,"1","Lombardia","Lombardia.1"
"6423",10.58907383,45.79788906,6423,FALSE,"1","Lombardia","Lombardia.1"
"6424",10.59773098,45.79975257,6424,FALSE,"1","Lombardia","Lombardia.1"
"6425",10.60039472,45.80285841,6425,FALSE,"1","Lombardia","Lombardia.1"
"6426",10.61454584,45.80559155,6426,FALSE,"1","Lombardia","Lombardia.1"
"6427",10.63518983,45.80658542,6427,FALSE,"1","Lombardia","Lombardia.1"
"6428",10.64134973,45.80198877,6428,FALSE,"1","Lombardia","Lombardia.1"
"6429",10.64534534,45.80422498,6429,FALSE,"1","Lombardia","Lombardia.1"
"6430",10.65100578,45.81242441,6430,FALSE,"1","Lombardia","Lombardia.1"
"6431",10.65483491,45.82124501,6431,FALSE,"1","Lombardia","Lombardia.1"
"6432",10.65466843,45.83267452,6432,FALSE,"1","Lombardia","Lombardia.1"
"6433",10.66981845,45.83217758,6433,FALSE,"1","Lombardia","Lombardia.1"
"6434",10.67564538,45.83056254,6434,FALSE,"1","Lombardia","Lombardia.1"
"6435",10.69046243,45.83615306,6435,FALSE,"1","Lombardia","Lombardia.1"
"6436",10.69678882,45.84087394,6436,FALSE,"1","Lombardia","Lombardia.1"
"6437",10.70178333,45.84099818,6437,FALSE,"1","Lombardia","Lombardia.1"
"6438",10.71093994,45.83602883,6438,FALSE,"1","Lombardia","Lombardia.1"
"6439",10.71709984,45.83677423,6439,FALSE,"1","Lombardia","Lombardia.1"
"6440",10.7225938,45.84112241,6440,FALSE,"1","Lombardia","Lombardia.1"
"6441",10.73557953,45.84273745,6441,FALSE,"1","Lombardia","Lombardia.1"
"6442",10.74523559,45.84037701,6442,FALSE,"1","Lombardia","Lombardia.1"
"6443",10.75122901,45.83652576,6443,FALSE,"1","Lombardia","Lombardia.1"
"6444",10.75639,45.83006561,6444,FALSE,"1","Lombardia","Lombardia.1"
"6445",10.76005265,45.83751963,6445,FALSE,"1","Lombardia","Lombardia.1"
"6446",10.76421474,45.84062548,6446,FALSE,"1","Lombardia","Lombardia.1"
"6447",10.77703399,45.84311015,6447,FALSE,"1","Lombardia","Lombardia.1"
"6448",10.79168456,45.83317145,6448,FALSE,"1","Lombardia","Lombardia.1"
"6449",10.79884336,45.83602883,6449,FALSE,"1","Lombardia","Lombardia.1"
"6450",10.80533623,45.83491072,6450,FALSE,"1","Lombardia","Lombardia.1"
"6451",10.82531428,45.83764387,6451,FALSE,"1","Lombardia","Lombardia.1"
"6452",10.84013133,45.83279875,6452,FALSE,"1","Lombardia","Lombardia.1"
"6453",10.83447088,45.81813916,6453,FALSE,"1","Lombardia","Lombardia.1"
"6454",10.83030879,45.81341828,6454,FALSE,"1","Lombardia","Lombardia.1"
"6455",10.8148258,45.80410075,6455,FALSE,"1","Lombardia","Lombardia.1"
"6456",10.80816645,45.79664672,6456,FALSE,"1","Lombardia","Lombardia.1"
"6457",10.77203948,45.75068023,6457,FALSE,"1","Lombardia","Lombardia.1"
"6458",10.76321584,45.74074153,6458,FALSE,"1","Lombardia","Lombardia.1"
"6459",10.72758831,45.70111096,6459,FALSE,"1","Lombardia","Lombardia.1"
"6460",10.70194981,45.67278566,6460,FALSE,"1","Lombardia","Lombardia.1"
"6461",10.68946353,45.66172885,6461,FALSE,"1","Lombardia","Lombardia.1"
"6462",10.68147231,45.65477176,6462,FALSE,"1","Lombardia","Lombardia.1"
"6463",10.63102773,45.60942644,6463,FALSE,"1","Lombardia","Lombardia.1"
"6464",10.62836399,45.60209664,6464,FALSE,"1","Lombardia","Lombardia.1"
"6465",10.62919641,45.59538802,6465,FALSE,"1","Lombardia","Lombardia.1"
"6466",10.63086125,45.58159807,6466,FALSE,"1","Lombardia","Lombardia.1"
"6467",10.63169367,45.57401981,6467,FALSE,"1","Lombardia","Lombardia.1"
"6468",10.63219312,45.56855353,6468,FALSE,"1","Lombardia","Lombardia.1"
"6469",10.63535631,45.53550734,6469,FALSE,"1","Lombardia","Lombardia.1"
"6470",10.63668818,45.52084776,6470,FALSE,"1","Lombardia","Lombardia.1"
"6471",10.6375206,45.51153023,6471,FALSE,"1","Lombardia","Lombardia.1"
"6472",10.63785357,45.50842438,6472,FALSE,"1","Lombardia","Lombardia.1"
"6473",10.64151621,45.47202389,6473,FALSE,"1","Lombardia","Lombardia.1"
"6474",10.64284808,45.46258212,6474,FALSE,"1","Lombardia","Lombardia.1"
"6475",10.64301456,45.4573643,6475,FALSE,"1","Lombardia","Lombardia.1"
"6476",10.64767611,45.45140108,6476,FALSE,"1","Lombardia","Lombardia.1"
"6477",10.64334753,45.44444399,6477,FALSE,"1","Lombardia","Lombardia.1"
"6478",10.62370245,45.44357436,6478,FALSE,"1","Lombardia","Lombardia.1"
"6479",10.62719861,45.4382323,6479,FALSE,"1","Lombardia","Lombardia.1"
"6480",10.64218215,45.44369859,6480,FALSE,"1","Lombardia","Lombardia.1"
"6481",10.64950743,45.44071698,6481,FALSE,"1","Lombardia","Lombardia.1"
"6482",10.65150524,45.4279209,6482,FALSE,"1","Lombardia","Lombardia.1"
"6483",10.64384698,45.41785797,6483,FALSE,"1","Lombardia","Lombardia.1"
"6484",10.65466843,45.41587023,6484,FALSE,"1","Lombardia","Lombardia.1"
"6485",10.6651569,45.42779667,6485,FALSE,"1","Lombardia","Lombardia.1"
"6486",10.66865306,45.4264301,6486,FALSE,"1","Lombardia","Lombardia.1"
"6487",10.69778772,45.42108804,6487,FALSE,"1","Lombardia","Lombardia.1"
"6488",10.69862014,45.42282732,6488,FALSE,"1","Lombardia","Lombardia.1"
"6489",10.7144361,45.4176095,6489,FALSE,"1","Lombardia","Lombardia.1"
"6490",10.71943061,45.40593152,6490,FALSE,"1","Lombardia","Lombardia.1"
"6491",10.71759929,45.40071371,6491,FALSE,"1","Lombardia","Lombardia.1"
"6492",10.71676687,45.39562012,6492,FALSE,"1","Lombardia","Lombardia.1"
"6493",10.70794323,45.38506025,6493,FALSE,"1","Lombardia","Lombardia.1"
"6494",10.69778772,45.3800909,6494,FALSE,"1","Lombardia","Lombardia.1"
"6495",10.69978553,45.37487308,6495,FALSE,"1","Lombardia","Lombardia.1"
"6496",10.70744378,45.36928256,6496,FALSE,"1","Lombardia","Lombardia.1"
"6497",10.71393664,45.36717059,6497,FALSE,"1","Lombardia","Lombardia.1"
"6498",10.70361465,45.35834999,6498,FALSE,"1","Lombardia","Lombardia.1"
"6499",10.69196079,45.35400181,6499,FALSE,"1","Lombardia","Lombardia.1"
"6500",10.68563441,45.35362911,6500,FALSE,"1","Lombardia","Lombardia.1"
"6501",10.68679979,45.34207537,6501,FALSE,"1","Lombardia","Lombardia.1"
"6502",10.69928607,45.33971493,6502,FALSE,"1","Lombardia","Lombardia.1"
"6503",10.70294872,45.3414542,6503,FALSE,"1","Lombardia","Lombardia.1"
"6504",10.71493555,45.33412441,6504,FALSE,"1","Lombardia","Lombardia.1"
"6505",10.71227181,45.3223222,6505,FALSE,"1","Lombardia","Lombardia.1"
"6506",10.70627839,45.31623474,6506,FALSE,"1","Lombardia","Lombardia.1"
"6507",10.7164339,45.31660745,6507,FALSE,"1","Lombardia","Lombardia.1"
"6508",10.72126193,45.31871942,6508,FALSE,"1","Lombardia","Lombardia.1"
"6509",10.73058502,45.31586204,6509,FALSE,"1","Lombardia","Lombardia.1"
"6510",10.73308228,45.30542641,6510,FALSE,"1","Lombardia","Lombardia.1"
"6511",10.72842073,45.29126376,6511,FALSE,"1","Lombardia","Lombardia.1"
"6512",10.73741085,45.28716404,6512,FALSE,"1","Lombardia","Lombardia.1"
"6513",10.74856527,45.29412113,6513,FALSE,"1","Lombardia","Lombardia.1"
"6514",10.78269444,45.31536511,6514,FALSE,"1","Lombardia","Lombardia.1"
"6515",10.81649064,45.29412113,6515,FALSE,"1","Lombardia","Lombardia.1"
"6516",10.81682361,45.28927602,6516,FALSE,"1","Lombardia","Lombardia.1"
"6517",10.82697912,45.28393397,6517,FALSE,"1","Lombardia","Lombardia.1"
"6518",10.83563627,45.27399526,6518,FALSE,"1","Lombardia","Lombardia.1"
"6519",10.83996485,45.27287716,6519,FALSE,"1","Lombardia","Lombardia.1"
"6520",10.83996485,45.266417,6520,FALSE,"1","Lombardia","Lombardia.1"
"6521",10.8466242,45.2564783,6521,FALSE,"1","Lombardia","Lombardia.1"
"6522",10.87392753,45.25250282,6522,FALSE,"1","Lombardia","Lombardia.1"
"6523",10.88191876,45.2469123,6523,FALSE,"1","Lombardia","Lombardia.1"
"6524",10.88907756,45.24865158,6524,FALSE,"1","Lombardia","Lombardia.1"
"6525",10.89673581,45.24703654,6525,FALSE,"1","Lombardia","Lombardia.1"
"6526",10.89956603,45.2469123,6526,FALSE,"1","Lombardia","Lombardia.1"
"6527",10.90339516,45.23722207,6527,FALSE,"1","Lombardia","Lombardia.1"
"6528",10.93669191,45.23287389,6528,FALSE,"1","Lombardia","Lombardia.1"
"6529",10.93602598,45.23188002,6529,FALSE,"1","Lombardia","Lombardia.1"
"6530",10.93086498,45.2262895,6530,FALSE,"1","Lombardia","Lombardia.1"
"6531",10.93086498,45.21809007,6531,FALSE,"1","Lombardia","Lombardia.1"
"6532",10.93602598,45.21399035,6532,FALSE,"1","Lombardia","Lombardia.1"
"6533",10.94335126,45.21125721,6533,FALSE,"1","Lombardia","Lombardia.1"
"6534",10.9470139,45.20566669,6534,FALSE,"1","Lombardia","Lombardia.1"
"6535",10.96366228,45.20541822,6535,FALSE,"1","Lombardia","Lombardia.1"
"6536",10.97631505,45.19970347,6536,FALSE,"1","Lombardia","Lombardia.1"
"6537",10.98413978,45.19970347,6537,FALSE,"1","Lombardia","Lombardia.1"
"6538",10.99046616,45.19622493,6538,FALSE,"1","Lombardia","Lombardia.1"
"6539",10.99812442,45.18504389,6539,FALSE,"1","Lombardia","Lombardia.1"
"6540",10.99346287,45.18007454,6540,FALSE,"1","Lombardia","Lombardia.1"
"6541",10.9982909,45.1685208,6541,FALSE,"1","Lombardia","Lombardia.1"
"6542",10.99812442,45.15858209,6542,FALSE,"1","Lombardia","Lombardia.1"
"6543",10.99263045,45.15299157,6543,FALSE,"1","Lombardia","Lombardia.1"
"6544",10.99446177,45.15038267,6544,FALSE,"1","Lombardia","Lombardia.1"
"6545",11.01011125,45.14864339,6545,FALSE,"1","Lombardia","Lombardia.1"
"6546",11.02842446,45.15920326,6546,FALSE,"1","Lombardia","Lombardia.1"
"6547",11.03558326,45.1501342,6547,FALSE,"1","Lombardia","Lombardia.1"
"6548",11.04673767,45.15311581,6548,FALSE,"1","Lombardia","Lombardia.1"
"6549",11.05040032,45.14951303,6549,FALSE,"1","Lombardia","Lombardia.1"
"6550",11.0424091,45.14392251,6550,FALSE,"1","Lombardia","Lombardia.1"
"6551",11.04390745,45.13435651,6551,FALSE,"1","Lombardia","Lombardia.1"
"6552",11.02892391,45.12789635,6552,FALSE,"1","Lombardia","Lombardia.1"
"6553",11.02875743,45.12305124,6553,FALSE,"1","Lombardia","Lombardia.1"
"6554",11.03375194,45.11746072,6554,FALSE,"1","Lombardia","Lombardia.1"
"6555",11.04274206,45.11162173,6555,FALSE,"1","Lombardia","Lombardia.1"
"6556",11.05073328,45.10950976,6556,FALSE,"1","Lombardia","Lombardia.1"
"6557",11.07304211,45.09870142,6557,FALSE,"1","Lombardia","Lombardia.1"
"6558",11.0833641,45.09969529,6558,FALSE,"1","Lombardia","Lombardia.1"
"6559",11.09751522,45.09522287,6559,FALSE,"1","Lombardia","Lombardia.1"
"6560",11.09385258,45.09994376,6560,FALSE,"1","Lombardia","Lombardia.1"
"6561",11.09485148,45.10615544,6561,FALSE,"1","Lombardia","Lombardia.1"
"6562",11.10217677,45.11311254,6562,FALSE,"1","Lombardia","Lombardia.1"
"6563",11.10533996,45.10913705,6563,FALSE,"1","Lombardia","Lombardia.1"
"6564",11.11549547,45.10454041,6564,FALSE,"1","Lombardia","Lombardia.1"
"6565",11.12731581,45.10329807,6565,FALSE,"1","Lombardia","Lombardia.1"
"6566",11.13480758,45.10988246,6566,FALSE,"1","Lombardia","Lombardia.1"
"6567",11.13430813,45.11659108,6567,FALSE,"1","Lombardia","Lombardia.1"
"6568",11.13863671,45.12379664,6568,FALSE,"1","Lombardia","Lombardia.1"
"6569",11.14762683,45.12578438,6569,FALSE,"1","Lombardia","Lombardia.1"
"6570",11.15928069,45.11845459,6570,FALSE,"1","Lombardia","Lombardia.1"
"6571",11.17293236,45.11609415,6571,FALSE,"1","Lombardia","Lombardia.1"
"6572",11.18924777,45.10988246,6572,FALSE,"1","Lombardia","Lombardia.1"
"6573",11.20339889,45.11162173,6573,FALSE,"1","Lombardia","Lombardia.1"
"6574",11.20539669,45.10950976,6574,FALSE,"1","Lombardia","Lombardia.1"
"6575",11.17742742,45.09733485,6575,FALSE,"1","Lombardia","Lombardia.1"
"6576",11.17676149,45.08851425,6576,FALSE,"1","Lombardia","Lombardia.1"
"6577",11.18741645,45.08652651,6577,FALSE,"1","Lombardia","Lombardia.1"
"6578",11.18741645,45.08242679,6578,FALSE,"1","Lombardia","Lombardia.1"
"6579",11.1745972,45.07447583,6579,FALSE,"1","Lombardia","Lombardia.1"
"6580",11.17426423,45.06155552,6580,FALSE,"1","Lombardia","Lombardia.1"
"6581",11.20156757,45.06018895,6581,FALSE,"1","Lombardia","Lombardia.1"
"6582",11.20689505,45.05844968,6582,FALSE,"1","Lombardia","Lombardia.1"
"6583",11.21638462,45.0555923,6583,FALSE,"1","Lombardia","Lombardia.1"
"6584",11.22986981,45.04788981,6584,FALSE,"1","Lombardia","Lombardia.1"
"6585",11.23852696,45.04316892,6585,FALSE,"1","Lombardia","Lombardia.1"
"6586",11.24751708,45.0445355,6586,FALSE,"1","Lombardia","Lombardia.1"
"6587",11.25700666,45.05385303,6587,FALSE,"1","Lombardia","Lombardia.1"
"6588",11.26766162,45.05509537,6588,FALSE,"1","Lombardia","Lombardia.1"
"6589",11.27049184,45.04403856,6589,FALSE,"1","Lombardia","Lombardia.1"
"6590",11.26316656,45.03360292,6590,FALSE,"1","Lombardia","Lombardia.1"
"6591",11.26466491,45.03173942,6591,FALSE,"1","Lombardia","Lombardia.1"
"6592",11.27132426,45.02701853,6592,FALSE,"1","Lombardia","Lombardia.1"
"6593",11.27548636,45.0173283,6593,FALSE,"1","Lombardia","Lombardia.1"
"6594",11.29879408,45.01447092,6594,FALSE,"1","Lombardia","Lombardia.1"
